Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level,Predicted Overall
Thiago Henrique Mendes Ribeiro,Olympique Lyonnais,30,76,76,6500000.0,48000.0,68.66666666666667,1.0,1.1692307692307693e-05,Good,75.75781808022768
Helton Brant Aleixo Leite,SL Benfica,31,76,76,4000000.0,10000.0,23.666666666666668,1.0,1.9e-05,Good,75.4899120413451
Gustavo Cuéllar,Al Hilal,29,76,76,6500000.0,35000.0,56.0,1.0,1.1692307692307693e-05,Good,75.69036908712056
Iván Marcone,Club Atlético Independiente,32,76,76,5000000.0,14000.0,65.33333333333333,1.0,1.52e-05,Good,75.43888018157853
Léo Dubois,Galatasaray SK,27,76,76,7000000.0,51000.0,64.0,1.0,1.0857142857142858e-05,Good,75.84975454968307
Lucas Romero,Club Atlético Independiente,28,76,76,6500000.0,15000.0,67.0,1.0,1.1692307692307693e-05,Good,75.52646795960689
Leonardo Sigali,Racing Club,35,76,76,2000000.0,13000.0,56.333333333333336,1.0,3.8e-05,Good,75.37776912877251
Fabrizio Angileri,Getafe CF,28,76,76,7000000.0,25000.0,74.33333333333333,1.0,1.0857142857142858e-05,Good,75.5987379250549
Lorenzo Montipò,Hellas Verona,26,76,80,8000000.0,20000.0,29.666666666666668,0.95,9.5e-06,Good,75.7284270899037
Serhou Guirassy,VfB Stuttgart,26,76,79,10000000.0,44000.0,77.33333333333333,0.9620253164556962,7.6e-06,Good,75.80707248642611
Ayoze Pérez Gutiérrez,Leicester City,28,76,76,7500000.0,75000.0,72.66666666666667,1.0,1.0133333333333332e-05,Good,76.01622543762156
Robert Kenedy Nunes do Nascimento,Real Valladolid CF,26,76,77,9000000.0,23000.0,74.66666666666667,0.987012987012987,8.444444444444444e-06,Good,75.6056447987111
Andrea Petagna,AC Monza,27,76,77,9000000.0,48000.0,79.33333333333333,0.987012987012987,8.444444444444444e-06,Good,75.78530516854838
Youssouf Sabaly,Real Betis Balompié,29,76,76,6500000.0,22000.0,56.0,1.0,1.1692307692307693e-05,Good,75.58294505965407
Álvaro García Rivera,Rayo Vallecano,29,76,76,7500000.0,21000.0,70.66666666666667,1.0,1.0133333333333332e-05,Good,75.55395386925804
Maximilian Philipp,VfL Wolfsburg,28,76,76,7500000.0,45000.0,77.33333333333333,1.0,1.0133333333333332e-05,Good,75.76071090644712
Alexander Sørloth,Real Sociedad,26,76,78,9500000.0,48000.0,76.66666666666667,0.9743589743589745,8e-06,Good,75.81353866471991
Luan Peres Petroni,Fenerbahçe SK,27,76,76,7000000.0,51000.0,44.333333333333336,1.0,1.0857142857142858e-05,Good,75.88183760899639
Vanderson de Oliveira Campos,AS Monaco,21,76,85,17000000.0,32000.0,66.33333333333333,0.8941176470588236,4.470588235294118e-06,Good,76.4407587311633
Christian Fassnacht,BSC Young Boys,28,76,76,7500000.0,24000.0,72.66666666666667,1.0,1.0133333333333332e-05,Good,75.59479271448365
Germán Sánchez Barahona,Racing Santander,35,76,76,2000000.0,7000.0,48.333333333333336,1.0,3.8e-05,Good,75.34123954439522
Marco Bizot,Stade Brestois 29,31,76,76,4000000.0,17000.0,26.666666666666668,1.0,1.9e-05,Good,75.54286172244551
Magomed Ozdoev,Fatih Karagümrük S.K.,29,76,76,6500000.0,24000.0,72.66666666666667,1.0,1.1692307692307693e-05,Good,75.57228279979407
Erik Sviatchenko,FC Midtjylland,30,76,76,6000000.0,25000.0,58.0,1.0,1.2666666666666668e-05,Good,75.5835618939764
Alejandro Fernández Iglesias,Cádiz CF,29,76,76,7500000.0,30000.0,71.0,1.0,1.0133333333333332e-05,Good,75.62778056914544
Domagoj Vida,AEK Athens,33,76,76,3600000.0,1000.0,46.0,1.0,2.111111111111111e-05,Good,75.33920609980922
Ross Barkley,OGC Nice,28,76,76,7500000.0,40000.0,74.0,1.0,1.0133333333333332e-05,Good,75.72483177946944
Daniel Rodríguez Vázquez,RCD Mallorca,34,76,76,3500000.0,25000.0,73.33333333333333,1.0,2.1714285714285715e-05,Good,75.473306143043
Dedryck Boyata,Club Brugge KV,31,76,76,5000000.0,22000.0,38.0,1.0,1.52e-05,Good,75.56888865908192
Naïm Sliti,Ettifaq FC,29,76,76,7500000.0,30000.0,72.33333333333333,1.0,1.0133333333333332e-05,Good,75.62560544648014
Aaron Mooy,Celtic,31,76,76,6000000.0,49000.0,71.33333333333333,1.0,1.2666666666666668e-05,Good,75.74082057976099
Andros Townsend,Everton,30,76,76,7000000.0,37000.0,74.66666666666667,1.0,1.0857142857142858e-05,Good,75.65873204704894
Haris Seferović,Galatasaray SK,30,76,76,7500000.0,15000.0,80.0,1.0,1.0133333333333332e-05,Good,75.4698363211927
Xherdan Shaqiri,Chicago Fire Football Club,30,76,76,7000000.0,9000.0,76.66666666666667,1.0,1.0857142857142858e-05,Good,75.42409453466155
Martin Braithwaite,RCD Espanyol de Barcelona,31,76,76,6500000.0,21000.0,77.0,1.0,1.1692307692307693e-05,Good,75.50180075286929
Jaume Vicent Costa Jordá,RCD Mallorca,34,76,76,2800000.0,23000.0,66.0,1.0,2.7142857142857144e-05,Good,75.4665035622904
Maxime Gonalons,Clermont Foot 63,33,76,76,3700000.0,18000.0,62.66666666666666,1.0,2.054054054054054e-05,Good,75.4528144954372
Mark Uth,1. FC Köln,30,76,76,7000000.0,27000.0,78.0,1.0,1.0857142857142858e-05,Good,75.57066037310372
Juan Guilherme Nunes Jesus,Napoli,31,76,76,5000000.0,41000.0,39.0,1.0,1.52e-05,Good,75.7242616649186
Jeffrey Schlupp,Crystal Palace,29,76,76,7500000.0,51000.0,74.33333333333333,1.0,1.0133333333333332e-05,Good,75.79587388377425
Djibril Sidibé,AEK Athens,29,76,76,6500000.0,1000.0,67.0,1.0,1.1692307692307693e-05,Good,75.39146917637316
Koray Günter,Hellas Verona,27,76,78,8000000.0,24000.0,47.66666666666666,0.9743589743589745,9.5e-06,Good,75.63841711369886
Luís Carlos Novo Neto,Sporting CP,34,76,76,2400000.0,12000.0,39.66666666666666,1.0,3.1666666666666666e-05,Good,75.41728556265988
Xavier Mercier,Ferencvárosi TC,32,76,76,6000000.0,1000.0,74.33333333333333,1.0,1.2666666666666668e-05,Good,75.31997262177171
Hendrik Van Crombrugge,RSC Anderlecht,29,76,78,6000000.0,18000.0,26.666666666666668,0.9743589743589745,1.2666666666666668e-05,Good,75.5780751459292
Roque Mesa Quevedo,Real Valladolid CF,33,76,76,4600000.0,23000.0,69.0,1.0,1.652173913043478e-05,Good,75.48667828750345
Tonny Vilhena,US Salernitana 1919,27,76,76,8000000.0,19000.0,73.66666666666667,1.0,9.5e-06,Good,75.57275508070794
Mohamed Elyounoussi,Southampton,27,76,76,8000000.0,49000.0,74.66666666666667,1.0,9.5e-06,Good,75.81902534055479
Robin Knoche,1. FC Union Berlin,30,76,76,6000000.0,27000.0,43.66666666666666,1.0,1.2666666666666668e-05,Good,75.62347123608487
Grégoire Defrel,U.S. Sassuolo Calcio,31,76,76,6500000.0,33000.0,75.66666666666667,1.0,1.1692307692307693e-05,Good,75.60313651627288
Jérôme Roussillon,VfL Wolfsburg,29,76,76,6500000.0,38000.0,69.0,1.0,1.1692307692307693e-05,Good,75.69395180131838
Stuart Armstrong,Southampton,30,76,76,7000000.0,49000.0,77.66666666666667,1.0,1.0857142857142858e-05,Good,75.75299866179031
Jasmin Kurtić,PAOK,33,76,76,4600000.0,1000.0,76.66666666666667,1.0,1.652173913043478e-05,Good,75.29237682415769
Ciprian Tătărușanu,AC Milan,36,76,76,825000.0,25000.0,27.666666666666668,1.0,9.212121212121212e-05,Good,75.50062524663659
Rasmus Falk,F.C. København,30,76,76,7000000.0,23000.0,64.66666666666667,1.0,1.0857142857142858e-05,Good,75.55935805284403
Riccardo Saponara,Fiorentina,30,76,76,7000000.0,50000.0,71.66666666666667,1.0,1.0857142857142858e-05,Good,75.77105010051241
Kevin Vogt,TSG Hoffenheim,30,76,76,6000000.0,29000.0,60.333333333333336,1.0,1.2666666666666668e-05,Good,75.6128089762249
Chris Wood,Newcastle United,30,76,76,7500000.0,77000.0,78.66666666666667,1.0,1.0133333333333332e-05,Good,75.98434142100606
Javier Pastore,Elche CF,33,76,76,4700000.0,20000.0,73.66666666666667,1.0,1.6170212765957446e-05,Good,75.45459505255533
Óscar Romero,Boca Juniors,29,76,76,7500000.0,18000.0,70.66666666666667,1.0,1.0133333333333332e-05,Good,75.52916370907343
Jan Bednarek,Aston Villa,26,76,80,9000000.0,44000.0,23.33333333333333,0.95,8.444444444444444e-06,Good,75.94027874969115
Harry Wilson,Fulham,25,76,79,10000000.0,49000.0,78.0,0.9620253164556962,7.6e-06,Good,75.86661322777343
Érick Gutiérrez,PSV,27,76,77,8500000.0,18000.0,71.33333333333333,0.987012987012987,8.941176470588235e-06,Good,75.54885502986915
David Raya Martin,Brentford,26,76,78,7000000.0,33000.0,31.33333333333333,0.9743589743589745,1.0857142857142858e-05,Good,75.75554567029107
Sverrir Ingi Ingason,PAOK,28,76,76,6500000.0,1000.0,55.333333333333336,1.0,1.1692307692307693e-05,Good,75.42981286873359
Luciano Acosta,FC Cincinnati,28,76,76,7500000.0,10000.0,70.0,1.0,1.0133333333333332e-05,Good,75.48345554561953
Jae Sung Lee,1. FSV Mainz 05,29,76,76,7500000.0,28000.0,67.0,1.0,1.0133333333333332e-05,Good,75.61777916368496
Alfredo Morelos,Rangers FC,26,76,78,9500000.0,53000.0,78.33333333333333,0.9743589743589745,8e-06,Good,75.85213669502923
Jindřich Staněk,FC Viktoria Plzeň,26,76,79,7500000.0,850.0,26.0,0.9620253164556962,1.0133333333333332e-05,Good,75.52625320759253
Harry Winks,U.C. Sampdoria,26,76,78,9000000.0,71000.0,62.66666666666666,0.9743589743589745,8.444444444444444e-06,Good,76.02483607462881
Timo Baumgartl,1. FC Union Berlin,26,76,79,8500000.0,16000.0,40.333333333333336,0.9620253164556962,8.941176470588235e-06,Good,75.63125949352317
Sheraldo Becker,1. FC Union Berlin,27,76,77,9000000.0,32000.0,76.0,0.987012987012987,8.444444444444444e-06,Good,75.65852878756056
Paul Bernardoni,Angers SCO,25,76,81,9000000.0,16000.0,28.0,0.9382716049382716,8.444444444444444e-06,Good,75.79032780494381
Sofyan Amrabat,Fiorentina,25,76,79,9000000.0,40000.0,70.0,0.9620253164556962,8.444444444444444e-06,Good,75.80209493756095
Diego Rico Salguero,Real Sociedad,29,76,76,6500000.0,28000.0,60.0,1.0,1.1692307692307693e-05,Good,75.62600001202728
David Brooks,AFC Bournemouth,24,76,79,10000000.0,42000.0,72.0,0.9620253164556962,7.6e-06,Good,75.83786894170893
Sebastián Blanco,Portland Timbers,34,76,76,3500000.0,9000.0,76.0,1.0,2.1714285714285715e-05,Good,75.33674171006126
Joseba Zaldúa Bengoetxea,Cádiz CF,30,76,76,6500000.0,26000.0,42.0,1.0,1.1692307692307693e-05,Good,75.61952602551358
Łukasz Skorupski,Bologna,31,76,76,4000000.0,23000.0,22.666666666666668,1.0,1.9e-05,Good,75.59896741081056
Julian Baumgartlinger,FC Augsburg,34,76,76,2600000.0,25000.0,58.66666666666666,1.0,2.923076923076923e-05,Good,75.49435380127588
Aridane Hernández Umpiérrez,CA Osasuna,33,76,76,3600000.0,24000.0,42.333333333333336,1.0,2.111111111111111e-05,Good,75.53524558188727
Liam Cooper,Leeds United,30,76,76,6000000.0,34000.0,39.0,1.0,1.2666666666666668e-05,Good,75.68892787251079
Ashley Westwood,Burnley,32,76,76,5000000.0,38000.0,65.66666666666667,1.0,1.52e-05,Good,75.63665768238886
Bas Dost,FC Utrecht,33,76,76,4800000.0,18000.0,81.66666666666667,1.0,1.5833333333333333e-05,Good,75.42533739767217
Ante Budimir,CA Osasuna,30,76,76,7500000.0,29000.0,79.0,1.0,1.0133333333333332e-05,Good,75.58715507738643
Mauricio Isla,Universidad Católica,34,76,76,2800000.0,11000.0,58.66666666666666,1.0,2.7142857142857144e-05,Good,75.37930609621128
Aaron Ramsey,OGC Nice,31,76,76,6000000.0,38000.0,72.0,1.0,1.2666666666666668e-05,Good,75.64883576441818
Gaël Kakuta,Racing Club de Lens,31,76,76,6000000.0,30000.0,73.66666666666667,1.0,1.2666666666666668e-05,Good,75.580009767261
Patrick van Aanholt,Galatasaray SK,31,76,76,5500000.0,51000.0,71.33333333333333,1.0,1.3818181818181818e-05,Good,75.7557480803921
Gonzalo Escalante,US Cremonese,29,76,76,6500000.0,40000.0,69.66666666666667,1.0,1.1692307692307693e-05,Good,75.70939101344212
Birger Meling,Stade Rennais FC,27,76,77,8000000.0,37000.0,62.66666666666666,0.987012987012987,9.5e-06,Good,75.71839840220403
Baptiste Santamaria,Stade Rennais FC,27,76,77,8500000.0,41000.0,69.0,0.987012987012987,8.941176470588235e-06,Good,75.74271938928192
Miguel Borja,River Plate,29,76,76,7500000.0,19000.0,80.66666666666667,1.0,1.0133333333333332e-05,Good,75.52111367581182
Luis Advíncula,Boca Juniors,32,76,76,5000000.0,16000.0,68.66666666666667,1.0,1.52e-05,Good,75.44996914837165
Pietro Terracciano,Fiorentina,32,76,76,3700000.0,34000.0,25.33333333333333,1.0,2.054054054054054e-05,Good,75.66524348675594
Lucas Robertone,Unión Deportiva Almería,25,76,80,10500000.0,24000.0,74.0,0.95,7.238095238095238e-06,Good,75.7164655413604
Andreas Skov Olsen,Club Brugge KV,22,76,83,15000000.0,21000.0,74.66666666666667,0.9156626506024096,5.066666666666667e-06,Good,76.0332351527583
Pascal Struijk,Leeds United,22,76,83,14000000.0,29000.0,42.0,0.9156626506024096,5.428571428571429e-06,Good,76.14943420623334
Gerzino Nyamsi,RC Strasbourg Alsace,25,76,80,9500000.0,22000.0,38.66666666666666,0.95,8e-06,Good,75.75438097288412
Szymon Żurkowski,Fiorentina,24,76,81,11500000.0,40000.0,76.33333333333333,0.9382716049382716,6.608695652173913e-06,Good,75.93710862296842
Nicolò Casale,Lazio,24,76,84,15500000.0,33000.0,57.66666666666666,0.9047619047619048,4.903225806451613e-06,Good,76.25251822857732
Boubakary Soumaré,Leicester City,23,76,81,10500000.0,52000.0,61.0,0.9382716049382716,7.238095238095238e-06,Good,76.07739599774621
Alexis Mac Allister,Brighton & Hove Albion,23,76,82,12000000.0,49000.0,76.66666666666667,0.926829268292683,6.333333333333333e-06,Good,76.12220110540699
Aaron Boupendza,Al Shabab,25,76,77,9000000.0,34000.0,78.33333333333333,0.987012987012987,8.444444444444444e-06,Good,75.70987183443063
Omar Alderete,Getafe CF,25,76,80,9500000.0,25000.0,59.66666666666666,0.95,8e-06,Good,75.74491295109007
Leonardo Carrilho Baptistão,Unión Deportiva Almería,29,76,76,7500000.0,28000.0,76.33333333333333,1.0,1.0133333333333332e-05,Good,75.60255330502781
Ander Guevara Lajo,Real Sociedad,24,76,81,11500000.0,26000.0,62.66666666666666,0.9382716049382716,6.608695652173913e-06,Good,75.84371621609313
Roman Yaremchuk,Club Brugge KV,26,76,79,10000000.0,27000.0,77.0,0.9620253164556962,7.6e-06,Good,75.66713869271317
Martín Ojeda,Godoy Cruz,23,76,82,12000000.0,10000.0,76.66666666666667,0.926829268292683,6.333333333333333e-06,Good,75.79992902300742
Leander Dendoncker,Aston Villa,27,76,77,8500000.0,66000.0,73.66666666666667,0.987012987012987,8.941176470588235e-06,Good,75.94169112815817
David Jefferson Seijalbo Vaz,Clube Atlético Mineiro,26,76,76,7000000.0,30000.0,48.66666666666666,1.0,1.0857142857142858e-05,Good,75.72054870808105
Rubem Thomas Esteiro Branco,Palmeiras,34,76,76,3500000.0,35000.0,67.0,1.0,2.1714285714285715e-05,Good,75.56627184298515
Nicolás Evandro Filheiro Stein,Palmeiras,26,76,76,8000000.0,35000.0,70.66666666666667,1.0,9.5e-06,Good,75.72917466339496
Óscar Rodríguez Arnaiz,RC Celta de Vigo,24,76,81,11500000.0,22000.0,74.66666666666667,0.9382716049382716,6.608695652173913e-06,Good,75.79108656519256
Emmanuel Dennis,Nottingham Forest,24,76,80,11000000.0,52000.0,78.0,0.95,6.909090909090909e-06,Good,75.96222564361815
Chidera Ejuke,Hertha BSC,24,76,81,11500000.0,25000.0,71.33333333333333,0.9382716049382716,6.608695652173913e-06,Good,75.82131453204042
Marcelino Moreno,Atlanta United,27,76,77,8500000.0,9000.0,72.0,0.987012987012987,8.941176470588235e-06,Good,75.47339698798274
Ghislain Konan,Al Nassr,26,76,78,8500000.0,33000.0,59.0,0.9743589743589745,8.941176470588235e-06,Good,75.71520969346173
Eberechi Eze,Crystal Palace,24,76,81,11500000.0,42000.0,70.33333333333333,0.9382716049382716,6.608695652173913e-06,Good,75.9634234484187
Marc Roca Junqué,Leeds United,25,76,79,9000000.0,33000.0,61.66666666666666,0.9620253164556962,8.444444444444444e-06,Good,75.75784574712179
Esequiel Barco,River Plate,23,76,82,12000000.0,8000.0,70.33333333333333,0.926829268292683,6.333333333333333e-06,Good,75.79373408221122
Jean-Philippe Mateta,Crystal Palace,25,76,79,10000000.0,51000.0,77.0,0.9620253164556962,7.6e-06,Good,75.8847713432288
Robin Koch,Leeds United,25,76,80,9500000.0,33000.0,45.0,0.95,8e-06,Good,75.83494639423404
Facundo Medina,Racing Club de Lens,23,76,79,9000000.0,24000.0,41.0,0.9620253164556962,8.444444444444444e-06,Good,75.75581240595832
Justin Kluivert,Valencia CF,23,76,81,11500000.0,50000.0,74.0,0.9382716049382716,6.608695652173913e-06,Good,76.04286032395365
Keidi Bare,RCD Espanyol de Barcelona,24,76,81,10500000.0,15000.0,66.66666666666667,0.9382716049382716,7.238095238095238e-06,Good,75.74309504843652
Enis Bardhi,Trabzonspor,26,76,76,8000000.0,34000.0,78.0,1.0,9.5e-06,Good,75.70894810200758
Arne Maier,FC Augsburg,23,76,82,12000000.0,23000.0,66.0,0.926829268292683,6.333333333333333e-06,Good,75.9247540317964
Nedim Bajrami,Empoli,23,76,85,16500000.0,11000.0,72.33333333333333,0.8941176470588236,4.606060606060606e-06,Good,76.21721754697407
Nicolás Domínguez,Bologna,24,76,82,12000000.0,27000.0,66.66666666666667,0.926829268292683,6.333333333333333e-06,Good,75.93740864833754
Pierre Tomás Torres De Faria,Santos,38,76,76,825000.0,13000.0,24.0,1.0,9.212121212121212e-05,Good,75.36882345514988
Nelson Arturo Reis Lopes,Ceará Sporting Club,22,76,79,8000000.0,9000.0,29.666666666666668,0.9620253164556962,9.5e-06,Good,75.66646297107894
Fred Marcos Aníbal Dias,Club Athletico Paranaense,30,76,76,5000000.0,12000.0,28.0,1.0,1.52e-05,Good,75.52187958082877
Mahmoud Hassan,Trabzonspor,27,76,76,8000000.0,37000.0,73.0,1.0,9.5e-06,Good,75.72258360314808
Reece Oxford,FC Augsburg,23,76,81,10000000.0,21000.0,35.333333333333336,0.9382716049382716,7.6e-06,Good,75.86150284765412
Eric Bailly,Olympique de Marseille,28,76,77,7000000.0,83000.0,45.0,0.987012987012987,1.0857142857142858e-05,Good,76.10482465232678
Nadiem Amiri,Bayer 04 Leverkusen,25,76,79,10000000.0,42000.0,73.0,0.9620253164556962,7.6e-06,Good,75.81692623067099
Jonathan Bamba,LOSC Lille,26,76,77,9000000.0,30000.0,73.0,0.987012987012987,8.444444444444444e-06,Good,75.66620740914007
Ivan Provedel,Lazio,28,76,77,6000000.0,33000.0,28.666666666666668,0.987012987012987,1.2666666666666668e-05,Good,75.71510202291651
Orbelín Pineda,AEK Athens,26,76,77,9000000.0,1000.0,72.33333333333333,0.987012987012987,8.444444444444444e-06,Good,75.42765675535512
Emmanuel Boateng,Rio Ave FC,26,76,79,10000000.0,12000.0,76.0,0.9620253164556962,7.6e-06,Good,75.54481923378924
Ryan Kent,Rangers FC,25,76,79,10000000.0,51000.0,74.0,0.9620253164556962,7.6e-06,Good,75.88966536922575
Zeki Çelik,Roma,25,76,79,9000000.0,45000.0,63.333333333333336,0.9620253164556962,8.444444444444444e-06,Good,75.8542874845285
Sergio Rico González,Paris Saint-Germain,28,76,78,6500000.0,49000.0,27.0,0.9743589743589745,1.1692307692307693e-05,Good,75.85460699570118
Moisés Gómez Bordonado,CA Osasuna,28,76,76,7500000.0,28000.0,74.33333333333333,1.0,1.0133333333333332e-05,Good,75.62512735806476
Yunis Abdelhamid,Stade de Reims,34,76,76,2400000.0,21000.0,40.333333333333336,1.0,3.1666666666666666e-05,Good,75.49056848188101
Miroslav Stevanović,Servette FC,31,76,76,6000000.0,21000.0,71.33333333333333,1.0,1.2666666666666668e-05,Good,75.50944575137154
Sanjin Prcić,RC Strasbourg Alsace,28,76,76,6500000.0,24000.0,61.333333333333336,1.0,1.1692307692307693e-05,Good,75.61008271148819
Mattia De Sciglio,Juventus,29,76,76,6500000.0,75000.0,54.66666666666666,1.0,1.1692307692307693e-05,Good,76.02307967891366
Pere Milla Peña,Elche CF,29,76,76,7500000.0,23000.0,78.0,1.0,1.0133333333333332e-05,Good,75.55851746805521
Ché Adams,Southampton,25,76,78,9500000.0,51000.0,79.66666666666667,0.9743589743589745,8e-06,Good,75.85274616794652
Antonaldo David Machado Chagas,Clube Atlético Mineiro,34,76,76,2400000.0,30000.0,37.0,1.0,3.1666666666666666e-05,Good,75.570376769098
Thilo Kehrer,West Ham United,25,76,79,9000000.0,50000.0,51.66666666666666,0.9620253164556962,8.444444444444444e-06,Good,75.91463674149091
Lúcio Anselmo Corteijo Salazar,América Futebol Clube,34,76,76,2800000.0,16000.0,53.0,1.0,2.7142857142857144e-05,Good,75.42986730117983
Silas Enaldo Barros de Almeida,Ceará Sporting Club,30,76,76,6500000.0,13000.0,58.66666666666666,1.0,1.1692307692307693e-05,Good,75.48491296473068
Andrey Lunev,Bayer 04 Leverkusen,30,76,76,5000000.0,32000.0,24.33333333333333,1.0,1.52e-05,Good,75.69312890272224
Rubén Alcaraz Jiménez,Cádiz CF,31,76,76,6000000.0,28000.0,70.33333333333333,1.0,1.2666666666666668e-05,Good,75.56892080046791
Rafael Jiménez Jarque,Cádiz CF,28,76,77,7000000.0,27000.0,51.333333333333336,0.987012987012987,1.0857142857142858e-05,Good,75.63174316288766
Vangelis Pavlidis,AZ Alkmaar,23,76,82,12000000.0,11000.0,76.33333333333333,0.926829268292683,6.333333333333333e-06,Good,75.8087361904019
Levi García,AEK Athens,24,76,80,11000000.0,1000.0,67.66666666666667,0.95,6.909090909090909e-06,Good,75.55765012113639
Mattias Svanberg,VfL Wolfsburg,23,76,81,11500000.0,35000.0,67.0,0.9382716049382716,6.608695652173913e-06,Good,75.93032891702359
Oussama Idrissi,Feyenoord,26,76,77,9000000.0,13000.0,76.33333333333333,0.987012987012987,8.444444444444444e-06,Good,75.52029202809751
Lucas Martínez Quarta,Fiorentina,26,76,79,8500000.0,42000.0,55.66666666666666,0.9620253164556962,8.941176470588235e-06,Good,75.82109363780515
Grischa Prömel,TSG Hoffenheim,27,76,77,8500000.0,32000.0,73.33333333333333,0.987012987012987,8.941176470588235e-06,Good,75.6612797600659
