Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level
Martin Erlić,U.S. Sassuolo Calcio,24,74,79,6000000.0,21000.0,38.333333333333336,0.9367088607594937,1.2333333333333333e-05,Average
Mike Trésor,KRC Genk,23,74,82,9500000.0,13000.0,68.0,0.9024390243902439,7.789473684210526e-06,Average
Diogo António Cupido Gonçalves,SL Benfica,25,74,77,5500000.0,13000.0,72.66666666666667,0.961038961038961,1.3454545454545455e-05,Average
Borja Sánchez Laborde,Real Oviedo,26,74,75,5000000.0,10000.0,70.0,0.9866666666666667,1.48e-05,Average
José Carlos Gonçalves Rodrigues,F.C. København,33,74,74,2100000.0,19000.0,62.333333333333336,1.0,3.523809523809524e-05,Average
Manuel Sánchez de la Peña,CA Osasuna,21,74,83,9000000.0,25000.0,49.333333333333336,0.891566265060241,8.222222222222222e-06,Average
Pedro Miguel Lopes Pereira,Aytemiz Alanyaspor,24,74,80,6000000.0,30000.0,49.0,0.925,1.2333333333333333e-05,Average
Christian Bernardi,Club Atlético Colón,32,74,74,3300000.0,13000.0,75.33333333333333,1.0,2.2424242424242424e-05,Average
Marshall Munetsi,Stade de Reims,26,74,79,5500000.0,19000.0,65.33333333333333,0.9367088607594937,1.3454545454545455e-05,Average
Gonzalo Villar del Fraile,U.C. Sampdoria,24,74,80,6500000.0,40000.0,59.0,0.925,1.1384615384615385e-05,Average
Isaac Success,Udinese Calcio,26,74,77,5500000.0,17000.0,76.0,0.961038961038961,1.3454545454545455e-05,Average
Diego Lainez,SC Braga,22,74,83,9500000.0,17000.0,65.33333333333333,0.891566265060241,7.789473684210526e-06,Average
Oussama Tannane,N.E.C. Nijmegen,28,74,74,4200000.0,12000.0,75.33333333333333,1.0,1.761904761904762e-05,Average
Mahdi Camara,Stade Brestois 29,24,74,78,5500000.0,7000.0,61.0,0.9487179487179487,1.3454545454545455e-05,Average
Bamba Dieng,Olympique de Marseille,21,74,80,7000000.0,26000.0,78.0,0.925,1.0571428571428572e-05,Average
Jacob Rinne,Al Fateh,29,74,76,3500000.0,20000.0,28.333333333333332,0.9736842105263158,2.1142857142857144e-05,Average
Enrique Barja Afonso,CA Osasuna,25,74,77,5500000.0,22000.0,70.0,0.961038961038961,1.3454545454545455e-05,Average
Iván Piris,Club Libertad,33,74,74,2200000.0,850.0,50.666666666666664,1.0,3.3636363636363636e-05,Average
Cameron Carter-Vickers,Celtic,24,74,83,8500000.0,34000.0,31.333333333333332,0.891566265060241,8.705882352941177e-06,Average
Tomasz Kędziora,Dynamo Kyiv,28,74,74,3800000.0,900.0,53.333333333333336,1.0,1.9473684210526315e-05,Average
Giangiacomo Magnani,Hellas Verona,26,74,78,5000000.0,21000.0,38.666666666666664,0.9487179487179487,1.48e-05,Average
Mauro Pierre Cildinho Conradi,Atlético Clube Goianiense,26,74,74,4200000.0,12000.0,48.333333333333336,1.0,1.761904761904762e-05,Average
Lucas Lima Linhares,New York Red Bulls,25,74,77,5500000.0,9000.0,70.66666666666667,0.961038961038961,1.3454545454545455e-05,Average
Marcelo Saracchi,Levante Unión Deportiva,24,74,79,6000000.0,9000.0,66.33333333333333,0.9367088607594937,1.2333333333333333e-05,Average
Jack Stephens,AFC Bournemouth,28,74,74,3600000.0,41000.0,46.0,1.0,2.0555555555555555e-05,Average
Alan Soñora,Club Atlético Independiente,23,74,80,6500000.0,12000.0,69.66666666666667,0.925,1.1384615384615385e-05,Average
Rémy Cabella,LOSC Lille,32,74,74,3300000.0,27000.0,69.33333333333333,1.0,2.2424242424242424e-05,Average
Danny da Costa,1. FSV Mainz 05,28,74,74,3800000.0,23000.0,63.0,1.0,1.9473684210526315e-05,Average
Lorenzo Reyes,Deportivo Ñublense,31,74,74,3000000.0,8000.0,60.333333333333336,1.0,2.4666666666666665e-05,Average
Wesley Moraes Ferreira da Silva,Levante Unión Deportiva,25,74,78,6000000.0,61000.0,77.0,0.9487179487179487,1.2333333333333333e-05,Average
Darko Brašanac,CA Osasuna,30,74,74,4000000.0,23000.0,74.33333333333333,1.0,1.85e-05,Average
Alexis Claude-Maurice,Racing Club de Lens,24,74,77,5500000.0,29000.0,71.0,0.961038961038961,1.3454545454545455e-05,Average
Raoul Bellanova,Inter,22,74,82,9000000.0,4000.0,39.333333333333336,0.9024390243902439,8.222222222222222e-06,Average
Andreaw Gravillon,Stade de Reims,24,74,78,5500000.0,16000.0,39.666666666666664,0.9487179487179487,1.3454545454545455e-05,Average
Anthony Elanga,Manchester United,20,74,85,9500000.0,63000.0,69.0,0.8705882352941177,7.789473684210526e-06,Average
Arnaud Souquet,Montpellier Hérault SC,30,74,74,3600000.0,19000.0,65.66666666666667,1.0,2.0555555555555555e-05,Average
Jonathan Osorio,Toronto FC,30,74,74,4000000.0,8000.0,72.66666666666667,1.0,1.85e-05,Average
Umut Bozok,Trabzonspor,25,74,77,5500000.0,31000.0,76.33333333333333,0.961038961038961,1.3454545454545455e-05,Average
Silvan Hefti,Genoa,24,74,79,6000000.0,4000.0,53.333333333333336,0.9367088607594937,1.2333333333333333e-05,Average
Joaquín Fernández Moreno,Real Valladolid CF,26,74,79,5500000.0,18000.0,49.333333333333336,0.9367088607594937,1.3454545454545455e-05,Average
Sebastian Szymański,Feyenoord,23,74,83,9500000.0,9000.0,68.33333333333333,0.891566265060241,7.789473684210526e-06,Average
Max Aarons,Norwich City,22,74,79,6000000.0,29000.0,52.0,0.9367088607594937,1.2333333333333333e-05,Average
Dániel Gazdag,Philadelphia Union,26,74,77,5500000.0,8000.0,76.0,0.961038961038961,1.3454545454545455e-05,Average
Mariano Díaz Mejía,Real Madrid CF,28,74,74,4300000.0,110000.0,76.66666666666667,1.0,1.7209302325581396e-05,Average
Alexander Hack,1. FSV Mainz 05,28,74,75,4000000.0,23000.0,36.0,0.9866666666666667,1.85e-05,Average
Serdar Aziz,Fenerbahçe SK,31,74,74,2900000.0,45000.0,30.666666666666668,1.0,2.5517241379310345e-05,Average
David Zima,Torino F.C.,21,74,81,8000000.0,23000.0,39.333333333333336,0.9135802469135802,9.25e-06,Average
Reggie Cannon,Boavista FC,24,74,80,6000000.0,11000.0,47.333333333333336,0.925,1.2333333333333333e-05,Average
Halil Akbunar,KVC Westerlo,28,74,74,4200000.0,13000.0,67.33333333333333,1.0,1.761904761904762e-05,Average
Nemanja Radonjić,Torino F.C.,26,74,75,5000000.0,34000.0,71.33333333333333,0.9866666666666667,1.48e-05,Average
Lassina Traoré,Shakhtar Donetsk,21,74,84,9500000.0,750.0,76.33333333333333,0.8809523809523809,7.789473684210526e-06,Average
Borja García Freire,Girona FC,31,74,74,3500000.0,22000.0,69.66666666666667,1.0,2.1142857142857144e-05,Average
André Filipe Brás André,Vitória de Guimarães,32,74,74,3300000.0,10000.0,71.66666666666667,1.0,2.2424242424242424e-05,Average
Kenny Tete,Fulham,26,74,76,4800000.0,41000.0,55.333333333333336,0.9736842105263158,1.5416666666666668e-05,Average
Manuel Gulde,Sport-Club Freiburg,31,74,74,2900000.0,22000.0,41.666666666666664,1.0,2.5517241379310345e-05,Average
Lucas Pratto,Vélez Sarsfield,34,74,74,2100000.0,15000.0,76.33333333333333,1.0,3.523809523809524e-05,Average
Gastón Giménez,Chicago Fire Football Club,30,74,74,3500000.0,8000.0,62.0,1.0,2.1142857142857144e-05,Average
Luciano Vietto,Al Hilal,28,74,74,4200000.0,34000.0,71.0,1.0,1.761904761904762e-05,Average
Enzo Roco,Elche CF,29,74,74,3500000.0,17000.0,43.333333333333336,1.0,2.1142857142857144e-05,Average
Dimitry Bertaud,Montpellier Hérault SC,24,74,79,5000000.0,13000.0,27.333333333333332,0.9367088607594937,1.48e-05,Average
Jonjoe Kenny,Hertha BSC,25,74,75,4600000.0,22000.0,56.0,0.9866666666666667,1.608695652173913e-05,Average
Gerrit Holtmann,VfL Bochum 1848,27,74,74,4500000.0,23000.0,69.33333333333333,1.0,1.6444444444444444e-05,Average
Chris Führich,VfB Stuttgart,24,74,78,6000000.0,19000.0,70.0,0.9487179487179487,1.2333333333333333e-05,Average
Dimitrios Siovas,Fortuna Sittard,33,74,74,2000000.0,13000.0,47.666666666666664,1.0,3.7e-05,Average
Antonio Mirante,AC Milan,38,74,74,475000.0,22000.0,25.333333333333332,1.0,0.00015578947368421052,Average
Nicholas Williams Arthuer,Athletic Club de Bilbao,19,74,86,10000000.0,13000.0,67.33333333333333,0.8604651162790697,7.4e-06,Average
Falaye Sacko,Montpellier Hérault SC,27,74,75,4400000.0,9000.0,54.333333333333336,0.9866666666666667,1.6818181818181818e-05,Average
Mikel Vesga Arruti,Athletic Club de Bilbao,29,74,74,4099999.0,23000.0,66.33333333333333,1.0,1.8048784889947535e-05,Average
José Devecchi,Club Atlético Aldosivi,26,74,77,4200000.0,10000.0,27.0,0.961038961038961,1.761904761904762e-05,Average
Dani de Wit,AZ Alkmaar,24,74,77,6000000.0,9000.0,78.0,0.961038961038961,1.2333333333333333e-05,Average
Daniel Cárdenas Líndez,Levante Unión Deportiva,25,74,79,4900000.0,8000.0,21.0,0.9367088607594937,1.510204081632653e-05,Average
José Henrique da Silva Dourado,Henan Songshan Longmen FC,32,74,74,3400000.0,13000.0,76.33333333333333,1.0,2.1764705882352943e-05,Average
Stefan Schwab,PAOK,31,74,74,3500000.0,1000.0,72.0,1.0,2.1142857142857144e-05,Average
Haris Belkebla,Stade Brestois 29,28,74,75,4099999.0,20000.0,54.333333333333336,0.9866666666666667,1.8048784889947535e-05,Average
Ozan Tufan,Hull City,27,74,75,4800000.0,17000.0,75.33333333333333,0.9866666666666667,1.5416666666666668e-05,Average
Ben Johnson,West Ham United,22,74,82,9000000.0,40000.0,45.0,0.9024390243902439,8.222222222222222e-06,Average
Gonzalo Melero Manzanares,Unión Deportiva Almería,28,74,74,4200000.0,23000.0,76.33333333333333,1.0,1.761904761904762e-05,Average
Ezgjan Alioski,Fenerbahçe SK,30,74,74,3600000.0,45000.0,73.0,1.0,2.0555555555555555e-05,Average
Khaled Narey,PAOK,27,74,74,4500000.0,1000.0,72.0,1.0,1.6444444444444444e-05,Average
Lino Francisco Essier Simão,São Paulo,30,74,74,3500000.0,28000.0,42.0,1.0,2.1142857142857144e-05,Average
Rob Dickie,Queens Park Rangers,26,74,77,4900000.0,28000.0,42.0,0.961038961038961,1.510204081632653e-05,Average
Gérson Adriano Damesio Figueiras,Flamengo,30,74,74,3500000.0,28000.0,37.0,1.0,2.1142857142857144e-05,Average
Rodrigo Battaglia,RCD Mallorca,30,74,74,4000000.0,22000.0,69.33333333333333,1.0,1.85e-05,Average
Tiago Manuel Dias Correia,Rayo Vallecano,31,74,74,3500000.0,18000.0,78.33333333333333,1.0,2.1142857142857144e-05,Average
Florian Niederlechner,FC Augsburg,31,74,74,3600000.0,26000.0,77.33333333333333,1.0,2.0555555555555555e-05,Average
Mateusz Klich,Leeds United,32,74,74,3300000.0,33000.0,70.33333333333333,1.0,2.2424242424242424e-05,Average
Jaume Doménech Sánchez,Valencia CF,31,74,74,2200000.0,21000.0,27.666666666666668,1.0,3.3636363636363636e-05,Average
Aitor Ruibal García,Real Betis Balompié,26,74,75,5000000.0,20000.0,74.66666666666667,0.9866666666666667,1.48e-05,Average
Nampalys Mendy,Leicester City,30,74,74,3500000.0,53000.0,55.333333333333336,1.0,2.1142857142857144e-05,Average
Morgan Schneiderlin,OGC Nice,32,74,74,2800000.0,31000.0,61.333333333333336,1.0,2.6428571428571428e-05,Average
Nikola Kalinić,Hajduk Split,34,74,74,2100000.0,1000.0,78.33333333333333,1.0,3.523809523809524e-05,Average
Ibrahima Diallo,Southampton,23,74,82,9000000.0,34000.0,51.0,0.9024390243902439,8.222222222222222e-06,Average
Lucas Hoyos,Vélez Sarsfield,33,74,74,1400000.0,10000.0,28.333333333333332,1.0,5.2857142857142855e-05,Average
Pablo Piatti,Estudiantes de La Plata,33,74,74,2600000.0,13000.0,74.0,1.0,2.846153846153846e-05,Average
Maxim Leitsch,1. FSV Mainz 05,24,74,79,6000000.0,19000.0,43.0,0.9367088607594937,1.2333333333333333e-05,Average
Mathias Jensen,Brentford,26,74,77,5500000.0,39000.0,63.333333333333336,0.961038961038961,1.3454545454545455e-05,Average
Ibrahim Traoré,SK Slavia Praha,33,74,74,2100000.0,1000.0,67.33333333333333,1.0,3.523809523809524e-05,Average
Christian Kouamé,Fiorentina,24,74,79,6500000.0,39000.0,74.33333333333333,0.9367088607594937,1.1384615384615385e-05,Average
Colin Dagba,RC Strasbourg Alsace,23,74,77,5500000.0,43000.0,62.666666666666664,0.961038961038961,1.3454545454545455e-05,Average
Kevin Dawson,Club Atlético Peñarol,30,74,74,2800000.0,700.0,25.666666666666668,1.0,2.6428571428571428e-05,Average
Timothy Weah,LOSC Lille,22,74,81,8500000.0,23000.0,73.0,0.9135802469135802,8.705882352941177e-06,Average
Bruno Zuculini,River Plate,29,74,74,3600000.0,15000.0,69.66666666666667,1.0,2.0555555555555555e-05,Average
Nico Schulz,Borussia Dortmund,29,74,74,3700000.0,33000.0,58.0,1.0,2e-05,Average
Marco van Ginkel,PSV,29,74,74,4099999.0,16000.0,74.33333333333333,1.0,1.8048784889947535e-05,Average
Lukas Kübler,Sport-Club Freiburg,29,74,74,3700000.0,23000.0,47.666666666666664,1.0,2e-05,Average
Ivo Grbić,Atlético de Madrid,26,74,78,4500000.0,29000.0,24.333333333333332,0.9487179487179487,1.6444444444444444e-05,Average
Enzo Díaz,Club Atlético Talleres,26,74,77,5000000.0,13000.0,57.666666666666664,0.961038961038961,1.48e-05,Average
Eltildo Lucas Correia Pitta,Clube Atlético Mineiro,30,74,74,3500000.0,26000.0,51.333333333333336,1.0,2.1142857142857144e-05,Average
Carlos Fernández Luna,Real Sociedad,26,74,76,5500000.0,28000.0,76.0,0.9736842105263158,1.3454545454545455e-05,Average
Kevin-Prince Boateng,Hertha BSC,35,74,74,1700000.0,19000.0,75.66666666666667,1.0,4.3529411764705885e-05,Average
Otávio Alberto Cairinho Monteiro,Palmeiras,30,74,74,3500000.0,28000.0,46.666666666666664,1.0,2.1142857142857144e-05,Average
Jaïro Riedewald,Crystal Palace,25,74,75,4500000.0,37000.0,57.666666666666664,0.9866666666666667,1.6444444444444444e-05,Average
Moisés Lima Magalhães,Shandong Taishan,34,74,74,1400000.0,18000.0,73.66666666666667,1.0,5.2857142857142855e-05,Average
Paulo Victor Mileo Vidotti,Ettifaq FC,35,74,74,475000.0,12000.0,24.666666666666668,1.0,0.00015578947368421052,Average
Caio Rodrigo Nunes Anjos,Fortaleza,22,74,74,4400000.0,10000.0,44.333333333333336,1.0,1.6818181818181818e-05,Average
Alexis Castro,Club Atlético Tigre,27,74,74,4500000.0,12000.0,75.66666666666667,1.0,1.6444444444444444e-05,Average
Brice Samba,Racing Club de Lens,28,74,77,3900000.0,21000.0,25.666666666666668,0.961038961038961,1.8974358974358975e-05,Average
Armando Izzo,AC Monza,30,74,74,3500000.0,32000.0,30.333333333333332,1.0,2.1142857142857144e-05,Average
Robson Tony Denho Serra,Atlético Clube Goianiense,30,74,74,3500000.0,12000.0,69.0,1.0,2.1142857142857144e-05,Average
Yoel Rodríguez Oterino,SD Eibar,33,74,74,1400000.0,8000.0,26.666666666666668,1.0,5.2857142857142855e-05,Average
Mihailo Ristić,SL Benfica,26,74,77,5000000.0,11000.0,65.66666666666667,0.961038961038961,1.48e-05,Average
Themba Zwane,Mamelodi Sundowns FC,32,74,74,3300000.0,1000.0,70.33333333333333,1.0,2.2424242424242424e-05,Average
Karim Onisiwo,1. FSV Mainz 05,30,74,74,4099999.0,26000.0,75.66666666666667,1.0,1.8048784889947535e-05,Average
Karol Linetty,Torino F.C.,27,74,75,4800000.0,35000.0,67.33333333333333,0.9866666666666667,1.5416666666666668e-05,Average
Sergio Barreto,Club Atlético Independiente,23,74,79,6000000.0,11000.0,34.333333333333336,0.9367088607594937,1.2333333333333333e-05,Average
Oswaldo Germano Cuba Correia,Palmeiras,26,74,74,4200000.0,28000.0,68.0,1.0,1.761904761904762e-05,Average
Danilho Doekhi,1. FC Union Berlin,24,74,80,6000000.0,20000.0,46.666666666666664,0.925,1.2333333333333333e-05,Average
Guido Herrera,Club Atlético Talleres,30,74,75,3200000.0,11000.0,27.666666666666668,0.9866666666666667,2.3125e-05,Average
Phillipp Mwene,PSV,28,74,74,3800000.0,15000.0,57.333333333333336,1.0,1.9473684210526315e-05,Average
Leonardo Gil,Colo-Colo,31,74,74,3500000.0,7000.0,65.33333333333333,1.0,2.1142857142857144e-05,Average
Todd Cantwell,Norwich City,24,74,77,6000000.0,32000.0,68.66666666666667,0.961038961038961,1.2333333333333333e-05,Average
Haris Hajradinović,Kasimpaşa SK,28,74,74,4200000.0,14000.0,69.33333333333333,1.0,1.761904761904762e-05,Average
Nicholas Júlio Aldair Leal,Fluminense,30,74,74,4099999.0,22000.0,75.0,1.0,1.8048784889947535e-05,Average
Makoto Hasebe,Eintracht Frankfurt,38,74,74,750000.0,16000.0,53.333333333333336,1.0,9.866666666666666e-05,Average
Imrân Louza,Watford,23,74,79,6500000.0,32000.0,66.66666666666667,0.9367088607594937,1.1384615384615385e-05,Average
Bruno Miguel Semedo Varela,Vitória de Guimarães,27,74,76,3900000.0,8000.0,25.666666666666668,0.9736842105263158,1.8974358974358975e-05,Average
Sean Longstaff,Newcastle United,24,74,80,6500000.0,54000.0,67.33333333333333,0.925,1.1384615384615385e-05,Average
Allan McGregor,Rangers FC,40,74,74,475000.0,19000.0,28.333333333333332,1.0,0.00015578947368421052,Average
Anthony Moris,Royale Union Saint-Gilloise,32,74,74,2100000.0,11000.0,28.666666666666668,1.0,3.523809523809524e-05,Average
Óscar Valentín Martín Luengo,Rayo Vallecano,27,74,75,4300000.0,16000.0,53.666666666666664,0.9866666666666667,1.7209302325581396e-05,Average
Ryota Morioka,Royal Charleroi S.C.,31,74,74,3500000.0,14000.0,69.0,1.0,2.1142857142857144e-05,Average
Víctor Chust García,Cádiz CF,22,74,83,9000000.0,20000.0,33.666666666666664,0.891566265060241,8.222222222222222e-06,Average
Douglas Arthur Carvalheira Peixoto,Flamengo,34,74,74,1500000.0,28000.0,49.666666666666664,1.0,4.933333333333333e-05,Average
Iñigo Ruiz de Galarreta,RCD Mallorca,28,74,74,3700000.0,21000.0,60.333333333333336,1.0,2e-05,Average
Wayne Hennessey,Nottingham Forest,35,74,74,475000.0,23000.0,28.0,1.0,0.00015578947368421052,Average
Tomás Pochettino,River Plate,26,74,74,4600000.0,8000.0,67.33333333333333,1.0,1.608695652173913e-05,Average
Maarten Stekelenburg,Ajax,39,74,74,475000.0,6000.0,26.333333333333332,1.0,0.00015578947368421052,Average
Erick Ronaldo Gameira Carvalho,Club Athletico Paranaense,30,74,74,4099999.0,16000.0,74.66666666666667,1.0,1.8048784889947535e-05,Average
Pedro Bigas Rigo,Elche CF,31,74,74,2900000.0,16000.0,57.333333333333336,1.0,2.5517241379310345e-05,Average
Amadou Diawara,RSC Anderlecht,24,74,77,5000000.0,16000.0,56.0,0.961038961038961,1.48e-05,Average
Jason Berthomier,Valenciennes FC,32,74,74,3300000.0,7000.0,69.33333333333333,1.0,2.2424242424242424e-05,Average
Aitor Cantalapiedra,Panathinaikos FC,26,74,75,5000000.0,900.0,70.0,0.9866666666666667,1.48e-05,Average
Jerdy Schouten,Bologna,25,74,77,5000000.0,24000.0,58.0,0.961038961038961,1.48e-05,Average
Stefan Ristovski,Dinamo Zagreb,30,74,74,3600000.0,850.0,64.0,1.0,2.0555555555555555e-05,Average
Björn Engels,Royal Antwerp FC,27,74,76,4500000.0,17000.0,49.0,0.9736842105263158,1.6444444444444444e-05,Average
Jeong Ho Hong,Jeonbuk Hyundai Motors,32,74,74,2700000.0,10000.0,47.333333333333336,1.0,2.7407407407407408e-05,Average
Stefan Mitrović,Getafe CF,32,74,74,2700000.0,21000.0,37.333333333333336,1.0,2.7407407407407408e-05,Average
Ilie Sánchez Farres,Los Angeles FC,31,74,74,3000000.0,8000.0,48.666666666666664,1.0,2.4666666666666665e-05,Average
Armand Laurienté,U.S. Sassuolo Calcio,23,74,79,6500000.0,24000.0,74.0,0.9367088607594937,1.1384615384615385e-05,Average
Juan Ramírez,Boca Juniors,29,74,74,4099999.0,16000.0,69.0,1.0,1.8048784889947535e-05,Average
Mama Samba Baldé,ESTAC Troyes,26,74,75,5000000.0,17000.0,74.33333333333333,0.9866666666666667,1.48e-05,Average
John Egan,Sheffield United,29,74,74,3500000.0,24000.0,47.666666666666664,1.0,2.1142857142857144e-05,Average
Federico Fazio,US Salernitana 1919,35,74,74,1100000.0,15000.0,43.666666666666664,1.0,6.727272727272727e-05,Average
Joaquín Navarro Jiménez,Fortuna Sittard,32,74,74,2900000.0,13000.0,54.0,1.0,2.5517241379310345e-05,Average
Jordan Larsson,FC Schalke 04,25,74,79,6500000.0,22000.0,73.33333333333333,0.9367088607594937,1.1384615384615385e-05,Average
Gonçalo Mendes Paciência,RC Celta de Vigo,27,74,74,4600000.0,22000.0,76.66666666666667,1.0,1.608695652173913e-05,Average
Ermin Bičakčić,TSG Hoffenheim,32,74,74,2700000.0,26000.0,38.666666666666664,1.0,2.7407407407407408e-05,Average
Sandro Ramírez Castillo,Unión Deportiva Las Palmas,26,74,75,5000000.0,11000.0,76.66666666666667,0.9866666666666667,1.48e-05,Average
Eric Curbelo de la Fe,Unión Deportiva Las Palmas,28,74,75,4000000.0,9000.0,40.666666666666664,0.9866666666666667,1.85e-05,Average
Danilo Manuel Aldair Rochela,Club Athletico Paranaense,30,74,74,4099999.0,14000.0,65.33333333333333,1.0,1.8048784889947535e-05,Average
Adam Masina,Udinese Calcio,28,74,74,3800000.0,15000.0,50.333333333333336,1.0,1.9473684210526315e-05,Average
Paulo Gazzaniga,Girona FC,30,74,74,2800000.0,33000.0,28.666666666666668,1.0,2.6428571428571428e-05,Average
Benjamin Chris Meseira Zonta,Club Athletico Paranaense,26,74,74,4200000.0,13000.0,52.333333333333336,1.0,1.761904761904762e-05,Average
Felipe Rodrigues da Silva,SL Benfica,21,74,84,9000000.0,8000.0,36.666666666666664,0.8809523809523809,8.222222222222222e-06,Average
Miguel Crespo da Silva,Fenerbahçe SK,25,74,77,5500000.0,47000.0,66.66666666666667,0.961038961038961,1.3454545454545455e-05,Average
Sergi Enrich Ametller,Real Oviedo,32,74,74,3400000.0,11000.0,75.66666666666667,1.0,2.1764705882352943e-05,Average
Morten Thorsby,1. FC Union Berlin,26,74,76,5000000.0,26000.0,68.0,0.9736842105263158,1.48e-05,Average
